1576214988787,-0.13639089465141296,-9.79142951965332,-1.2203395366668701
1576214989081,-0.1339980661869049,-9.7938232421875,-1.081555724143982
1576214989189,-0.09571290016174316,-9.772287368774414,-1.1724830865859985
1576214989489,-0.10049854964017868,-9.81535816192627,-1.1102696657180786
1576214989587,-0.13878370821475983,-9.779465675354004,-1.1964112520217896
1576214989894,-0.09571290016174316,-9.762716293334961,-1.2059825658798218
1576214989985,-0.1052841916680336,-9.772287368774414,-1.1653046607971191
1576214990201,-0.14356935024261475,-9.820144653320312,-1.1150553226470947
1576214990405,-0.14356935024261475,-9.77707290649414,-1.100698471069336
1576214990597,-0.07896314561367035,-9.846465110778809,-1.1581261157989502
1576214990815,-0.11485548317432404,-9.803394317626953,-1.1676974296569824
1576214991025,-0.09810572862625122,-9.812965393066406,-1.1341979503631592
1576214991225,-0.13639089465141296,-9.77707290649414,-1.1557332277297974
1576214991428,-0.11246266216039658,-9.786643981933594,-1.160519003868103
1576214991586,-0.1698904186487198,-9.810572624206543,-1.1509476900100708
1576214991800,-0.10767702013254166,-9.803394317626953,-1.2011969089508057
1576214992048,-0.08135596662759781,-9.767501831054688,-1.100698471069336
1576214992249,-0.1986042857170105,-9.767501831054688,-1.215553879737854
1576214992454,-0.11964113265275955,-9.796216011047363,-1.1102696657180786
1576214992657,-0.12203395366668701,-9.820144653320312,-1.2179467678070068
1576214992808,-0.13160523772239685,-9.774680137634277,-1.124626636505127
1576214993067,-0.12921242415905,-9.779465675354004,-1.2370892763137817
1576214993271,-0.09571290016174316,-9.786643981933594,-1.0671988725662231
1576214993386,-0.11485548317432404,-9.762716293334961,-1.1318050622940063
1576214993683,-0.1818545162677765,-9.836893081665039,-1.1461620330810547
1576214993789,-0.15314064919948578,-9.803394317626953,-1.2083754539489746
1576214994090,-0.13160523772239685,-9.772287368774414,-1.1078768968582153
1576214994187,-0.15074782073497772,-9.76989459991455,-1.1102696657180786
1576214994506,-0.15074782073497772,-9.719645500183105,-1.1030912399291992
1576214994589,-0.11485548317432404,-9.79142951965332,-1.1054840087890625
1576214994809,-0.16031911969184875,-9.77707290649414,-1.0671988725662231
1576214994986,-0.15074782073497772,-9.853643417358398,-1.1389836072921753
1576214995223,-0.10049854964017868,-9.765109062194824,-1.1198409795761108
1576214995422,-0.1459621787071228,-9.860822677612305,-1.1150553226470947
1576214995627,-0.15074782073497772,-9.820144653320312,-1.1629117727279663
1576214995831,-0.08614161610603333,-9.79142951965332,-1.2251251935958862
1576214995987,-0.1172483041882515,-9.810572624206543,-1.1341979503631592
1576214996242,-0.07178467512130737,-9.779465675354004,-1.1868400573730469
1576214996446,-0.08853443711996078,-9.79142951965332,-1.093519926071167
1576214996652,-0.10289137065410614,-9.81535816192627,-1.1724830865859985
1576214996857,-0.1172483041882515,-9.817750930786133,-1.1629117727279663
1576214996987,-0.06699903309345245,-9.743574142456055,-1.1676974296569824
1576214997267,-0.12442677468061447,-9.789037704467773,-1.1916255950927734
1576214997473,-0.11485548317432404,-9.803394317626953,-1.2323037385940552
1576214997676,-0.15553346276283264,-9.789037704467773,-1.1988041400909424
1576214997787,-0.13160523772239685,-9.779465675354004,-1.1988041400909424
1576214997987,-0.07896314561367035,-9.786643981933594,-1.1724830865859985
1576214998294,-0.09571290016174316,-9.714859962463379,-1.148554801940918
1576214998388,-0.1698904186487198,-9.731609344482422,-1.1940184831619263
1576214998700,-0.13160523772239685,-9.829715728759766,-1.124626636505127
1576214998788,-0.14356935024261475,-9.750752449035645,-1.1772687435150146
1576214998990,-0.14117653667926788,-9.743574142456055,-1.1892328262329102
1576214999213,-0.1866401582956314,-9.841679573059082,-1.2299108505249023
1576214999421,-0.18903298676013947,-9.812965393066406,-1.1892328262329102
1576214999621,-0.14117653667926788,-9.817750930786133,-1.2203395366668701
1576214999824,-0.1052841916680336,-9.784252166748047,-1.1341979503631592
1576215000009,-0.1339980661869049,-9.79142951965332,-1.1724830865859985
1576215000235,-0.15553346276283264,-9.765109062194824,-1.160519003868103
1576215000439,-0.13639089465141296,-9.836893081665039,-1.1940184831619263
1576215000644,-0.1746760457754135,-9.786643981933594,-1.1198409795761108
1576215000849,-0.1459621787071228,-9.7938232421875,-1.153340458869934
1576215001037,-0.12681959569454193,-9.7938232421875,-1.1461620330810547
1576215001259,-0.14356935024261475,-9.817750930786133,-1.1820544004440308
1576215001464,-0.062213387340307236,-9.832108497619629,-1.1940184831619263
1576215001667,-0.13639089465141296,-9.853643417358398,-1.1222338676452637
1576215001873,-0.07417750358581543,-9.755537986755371,-1.2131609916687012
1576215001985,-0.1052841916680336,-9.786643981933594,-1.1724830865859985
1576215002287,-0.15553346276283264,-9.834500312805176,-1.1892328262329102
1576215002388,-0.13160523772239685,-9.80100154876709,-1.184447169303894
1576215002692,-0.14117653667926788,-9.796216011047363,-1.1126625537872314
1576215002787,-0.1052841916680336,-9.803394317626953,-1.1724830865859985
1576215002995,-0.12681959569454193,-9.726823806762695,-1.0863415002822876
1576215003187,-0.06699903309345245,-9.7938232421875,-1.2729815244674683
1576215003409,-0.06699903309345245,-9.786643981933594,-1.1868400573730469
1576215003588,-0.14117653667926788,-9.77707290649414,-1.129412293434143
1576215003818,-0.08614161610603333,-9.753145217895508,-1.129412293434143
1576215003987,-0.12681959569454193,-9.772287368774414,-1.153340458869934
1576215004189,-0.16031911969184875,-9.772287368774414,-1.2011969089508057
1576215004392,-0.16510474681854248,-9.789037704467773,-1.1653046607971191
1576215004638,-0.1172483041882515,-9.832108497619629,-1.1748758554458618
1576215004794,-0.15074782073497772,-9.784252166748047,-1.1078768968582153
1576215005047,-0.17706887423992157,-9.79142951965332,-1.2490534782409668
1576215005187,-0.11246266216039658,-9.817750930786133,-1.100698471069336
1576215005457,-0.14835500717163086,-9.786643981933594,-1.148554801940918
1576215005661,-0.16510474681854248,-9.745965957641602,-1.1940184831619263
1576215005795,-0.0933200791478157,-9.77707290649414,-1.129412293434143
1576215006072,-0.16031911969184875,-9.748359680175781,-1.1581261157989502
1576215006193,-0.15074782073497772,-9.803394317626953,-1.117448091506958
1576215006481,-0.16031911969184875,-9.798608779907227,-1.1341979503631592
1576215006588,-0.11485548317432404,-9.76989459991455,-1.129412293434143
1576215006891,-0.16031911969184875,-9.7938232421875,-1.2323037385940552
1576215006987,-0.09092725813388824,-9.80100154876709,-1.1724830865859985
1576215007193,-0.14835500717163086,-9.810572624206543,-1.160519003868103
1576215007403,-0.13160523772239685,-9.803394317626953,-1.081555724143982
1576215007608,-0.09571290016174316,-9.798608779907227,-1.1892328262329102
1576215007812,-0.16749757528305054,-9.789037704467773,-1.1581261157989502
1576215008018,-0.11006984114646912,-9.76989459991455,-1.2610174417495728
1576215008189,-0.16749757528305054,-9.798608779907227,-1.1868400573730469
1576215008426,-0.10049854964017868,-9.772287368774414,-1.1988041400909424
1576215008585,-0.11485548317432404,-9.772287368774414,-1.1030912399291992
1576215008836,-0.12203395366668701,-9.757929801940918,-1.1030912399291992
1576215008987,-0.13639089465141296,-9.798608779907227,-1.215553879737854
1576215009192,-0.08853443711996078,-9.81535816192627,-1.1126625537872314
1576215009435,-0.13878370821475983,-9.774680137634277,-1.2203395366668701
1576215009655,-0.11964113265275955,-9.772287368774414,-1.1916255950927734
1576215009860,-0.11964113265275955,-9.79142951965332,-1.1820544004440308
1576215010066,-0.10289137065410614,-9.803394317626953,-1.184447169303894
1576215010208,-0.12442677468061447,-9.836893081665039,-1.1868400573730469
1576215010480,-0.16749757528305054,-9.772287368774414,-1.1437692642211914
1576215010589,-0.10767702013254166,-9.81535816192627,-1.160519003868103
1576215010885,-0.13160523772239685,-9.82253646850586,-1.1437692642211914
1576215010993,-0.12203395366668701,-9.784252166748047,-1.1150553226470947
1576215011234,-0.13878370821475983,-9.79142951965332,-1.1365907192230225
1576215011396,-0.11006984114646912,-9.82253646850586,-1.1581261157989502
1576215011601,-0.13160523772239685,-9.808178901672363,-1.1916255950927734
1576215011792,-0.14117653667926788,-9.77707290649414,-1.210768222808838
1576215012015,-0.14117653667926788,-9.848856925964355,-1.1198409795761108
1576215012215,-0.17946170270442963,-9.844072341918945,-1.1389836072921753
1576215012420,-0.15314064919948578,-9.757929801940918,-1.160519003868103
1576215012625,-0.15553346276283264,-9.803394317626953,-1.0504491329193115
1576215012830,-0.11485548317432404,-9.786643981933594,-1.1964112520217896
1576215013035,-0.12921242415905,-9.784252166748047,-1.184447169303894
